Date,Store,Bike Type,Sales,Profit
14/09/2021,Tottenham,Road,170.136,-8.5068
15/09/2021,Chelsea,Gravel,24.32,8.2688
15/09/2021,Westminster,Road,83.448,27.0912
15/09/2021,Shoreditch,Road,46.384,1.1596
15/09/2021,Notting Hill,Gravel,1056.86,306.4894
15/09/2021,Fulham,Road,71.68,0.4544
15/09/2021,Brixton,Road,28.512,11.664
15/09/2021,Richmond,Gravel,59.97,0
15/09/2021,Peckham,Gravel,190.86,11.4516
15/09/2021,Peckham,Road,171.856,-27.278
15/09/2021,Tottenham,Gravel,801.96,200.49
16/09/2021,Soho,Gravel,31.12,14.6264
17/09/2021,Wimbledon,Gravel,747.068,228.663
17/09/2021,Chelsea,Gravel,102.064,13.2552
17/09/2021,Westminster,Gravel,16.476,-12.7682
17/09/2021,Westminster,Road,31.62,-2.3889
17/09/2021,Shoreditch,Gravel,9316.054,-1531.5248
17/09/2021,Notting Hill,Gravel,199.764,8.8784
17/09/2021,Soho,Gravel,3.264,1.1016
17/09/2021,Fulham,Gravel,124.2,15.525
17/09/2021,Fulham,Road,21.936,-10.4196
17/09/2021,Whitechapel,Gravel,87.71,41.2237
17/09/2021,Brixton,Gravel,110.96,53.2608
17/09/2021,Brixton,Mountain,32.4,15.552
17/09/2021,Richmond,Gravel,277.77,60.1476
17/09/2021,Peckham,Gravel,109.5,28.477
17/09/2021,Tottenham,Mountain,344.22,-103.266
18/09/2021,Wimbledon,Road,717.12,152.388
18/09/2021,Chelsea,Road,11.68,5.4896
18/09/2021,Westminster,Road,65.08,31.8892
18/09/2021,Fulham,Road,24.4,10.248
18/09/2021,Brixton,Gravel,180.64,88.5136
18/09/2021,Brixton,Mountain,18.54,8.7138
18/09/2021,Richmond,Road,1759.92,457.5792
18/09/2021,Peckham,Gravel,443.92,8.8784
18/09/2021,Peckham,Road,678.82,7.9724
18/09/2021,Croydon,Gravel,7.3,2.19
18/09/2021,Croydon,Road,16.9,5.07
19/09/2021,Wimbledon,Road,66.36,23.226
19/09/2021,Chelsea,Mountain,8.4,2.184
19/09/2021,Shoreditch,Mountain,61.96,4.3372
19/09/2021,Fulham,Mountain,60.84,19.4688
19/09/2021,Brixton,Road,22.96,11.2504
19/09/2021,Richmond,Gravel,279.86,134.3328
20/09/2021,Westminster,Gravel,1480.284,-875.3262
20/09/2021,Westminster,Road,24.448,8.8624
20/09/2021,Brixton,Road,61.4,28.858
20/09/2021,Peckham,Gravel,294.368,-58.8736
21/09/2021,Wimbledon,Road,151.2,32.13
21/09/2021,Chelsea,Road,25.99,7.5371
21/09/2021,Westminster,Gravel,14.6,6.862
21/09/2021,Shoreditch,Road,194.32,31.0912
21/09/2021,Notting Hill,Gravel,1690.04,422.51
21/09/2021,Notting Hill,Mountain,1144.476,141.1644
21/09/2021,Soho,Gravel,121.96,57.3212
21/09/2021,Mayfair,Mountain,7.9,2.528
21/09/2021,Fulham,Road,4.928,-1.4784
21/09/2021,Fulham,Mountain,85.3,14.501
21/09/2021,Brixton,Gravel,23.92,11.7208
21/09/2021,Richmond,Gravel,743.68,209.3677
21/09/2021,Richmond,Road,946.344,118.293
21/09/2021,Richmond,Mountain,589.9,147.475
21/09/2021,Peckham,Gravel,1237.5,96.1592
22/09/2021,Wimbledon,Gravel,617.976,-7.7247
22/09/2021,Dulwich,Road,61.44,16.5888
22/09/2021,Chelsea,Mountain,2.816,0.3168
22/09/2021,Westminster,Mountain,3.204,-2.5632
22/09/2021,Fulham,Gravel,204.6,53.196
22/09/2021,Fulham,Mountain,47.98,11.0354
22/09/2021,Whitechapel,Mountain,12,4.2
22/09/2021,Brixton,Mountain,32.4,15.552
22/09/2021,Peckham,Mountain,745.488,-67.7726
22/09/2021,Croydon,Gravel,55.6,6.255
24/09/2021,Wimbledon,Gravel,23.2,1.45
24/09/2021,Dulwich,Road,1158.12,335.8548
24/09/2021,Chelsea,Gravel,84.12,16.5752
24/09/2021,Chelsea,Road,6.848,0.5992
24/09/2021,Westminster,Gravel,21.684,0.9321
24/09/2021,Westminster,Mountain,15.24,6.858
24/09/2021,Notting Hill,Gravel,517.5,155.25
24/09/2021,Notting Hill,Mountain,1408.1,394.268
24/09/2021,Soho,Gravel,55.82,23.535
24/09/2021,Fulham,Road,14.91,4.6221
24/09/2021,Whitechapel,Gravel,24.424,7.9378
24/09/2021,Richmond,Gravel,35.12,13.17
24/09/2021,Richmond,Mountain,821.94,213.7044
24/09/2021,Peckham,Gravel,33.568,1.6784
25/09/2021,Wimbledon,Road,1059.89,453.5532
25/09/2021,Wimbledon,Mountain,63.96,19.8276
25/09/2021,Chelsea,Gravel,135.444,15.0854
25/09/2021,Westminster,Gravel,82.326,35.354
25/09/2021,Westminster,Road,12.069,-8.7418
25/09/2021,Westminster,Mountain,14.46,7.0854
25/09/2021,Notting Hill,Gravel,102.582,6.8388
25/09/2021,Notting Hill,Road,307.136,-11.5176
25/09/2021,Soho,Gravel,17.48,8.2156
25/09/2021,Whitechapel,Road,12.6,5.796
25/09/2021,Brixton,Gravel,65.72,30.632
25/09/2021,Brixton,Road,10.48,3.799
25/09/2021,Richmond,Mountain,104.98,52.49
25/09/2021,Tottenham,Gravel,1044.63,240.2649
26/09/2021,Wimbledon,Gravel,289.8,59.96
26/09/2021,Dulwich,Road,60.672,14.4096
26/09/2021,Westminster,Gravel,202.24,-75.6942
26/09/2021,Westminster,Road,149.619,-107.4491
26/09/2021,Soho,Mountain,124.46,58.4962
26/09/2021,Mayfair,Gravel,34.44,16.1868
26/09/2021,Stratford,Gravel,629.93,296.0671
26/09/2021,Brixton,Gravel,172.864,58.7304
26/09/2021,Brixton,Road,86.272,31.2736
26/09/2021,Richmond,Gravel,1160.294,366.9312
26/09/2021,Richmond,Road,263.96,23.0965
26/09/2021,Peckham,Road,483.552,-87.8652
26/09/2021,Peckham,Mountain,64.17,18.6093
27/09/2021,Chelsea,Road,115.6,30.548
27/09/2021,Westminster,Gravel,15.08,-22.62
27/09/2021,Fulham,Gravel,24.288,-12.7512
27/09/2021,Brixton,Gravel,154.9,69.705
27/09/2021,Brixton,Road,25.92,12.4416
27/09/2021,Brixton,Mountain,159.78,79.6308
27/09/2021,Richmond,Gravel,1871.88,561.564
27/09/2021,Peckham,Mountain,15.51,4.3428
28/09/2021,Dulwich,Gravel,293.52,76.3152
28/09/2021,Dulwich,Road,272.97,85.3668
28/09/2021,Westminster,Gravel,1.08,-0.792
28/09/2021,Westminster,Road,81.792,26.5824
28/09/2021,Soho,Gravel,12.536,4.2309
28/09/2021,Mayfair,Gravel,4.512,0.846
28/09/2021,Richmond,Gravel,307.98,89.3142
28/09/2021,Richmond,Road,36.784,-8.2764
28/09/2021,Croydon,Road,47.19,13.6851
01/10/2021,Wimbledon,Gravel,108.768,2.7192
01/10/2021,Westminster,Gravel,2.992,-4.488
01/10/2021,Westminster,Mountain,22.45,10.327
01/10/2021,Richmond,Gravel,572.8,50.12
01/10/2021,Richmond,Mountain,311.98,93.594
01/10/2021,Peckham,Road,139.424,17.428
02/10/2021,Wimbledon,Gravel,53.04,-4.641
02/10/2021,Wimbledon,Road,90,32.4
02/10/2021,Westminster,Gravel,72.756,27.1674
02/10/2021,Westminster,Road,84.404,33.3074
02/10/2021,Westminster,Mountain,7.38,-5.412
02/10/2021,Soho,Road,51.12,23.004
02/10/2021,Fulham,Gravel,11.032,3.0338
02/10/2021,Brixton,Gravel,19.44,9.3312
02/10/2021,Brixton,Road,94.85,45.528
02/10/2021,Richmond,Gravel,503.96,50.396
02/10/2021,Peckham,Mountain,270.34,75.6952
02/10/2021,Croydon,Gravel,10.944,0.9576
03/10/2021,Wimbledon,Gravel,71.984,-2.1002
03/10/2021,Westminster,Gravel,32.07,-22.449
03/10/2021,Shoreditch,Gravel,156.156,2.8392
03/10/2021,Peckham,Road,15.008,1.5008
04/10/2021,Notting Hill,Road,392.94,43.2234
04/10/2021,Fulham,Mountain,64.944,6.4944
04/10/2021,Brixton,Mountain,20.736,7.2576
04/10/2021,Peckham,Gravel,26.96,7.0096
05/10/2021,Wimbledon,Gravel,341.04,52.959
05/10/2021,Dulwich,Mountain,28.84,9.5172
05/10/2021,Chelsea,Mountain,46.2,12.936
05/10/2021,Shoreditch,Gravel,66.294,-103.8606
05/10/2021,Notting Hill,Gravel,291.168,-14.5584
05/10/2021,Peckham,Road,77.55,21.714
08/10/2021,Chelsea,Gravel,3.44,0.559
08/10/2021,Fulham,Gravel,145.9,62.737
08/10/2021,Fulham,Road,72.78,-70.9605
09/10/2021,Wimbledon,Road,619.95,111.591
09/10/2021,Dulwich,Gravel,269.91,53.982
09/10/2021,Dulwich,Road,29.403,5.2272
09/10/2021,Chelsea,Gravel,37.376,7.4752
09/10/2021,Westminster,Gravel,13.086,-9.9078
09/10/2021,Notting Hill,Gravel,389.97,35.0973
09/10/2021,Soho,Road,57.96,27.2412
09/10/2021,Brixton,Gravel,23.92,10.764
09/10/2021,Richmond,Gravel,631.96,303.3408
09/10/2021,Richmond,Road,29.16,8.4564
09/10/2021,Peckham,Gravel,30.84,8.3268
10/10/2021,Chelsea,Gravel,8.016,1.002
10/10/2021,Notting Hill,Road,362.136,-54.3204
10/10/2021,Whitechapel,Road,31.05,14.904
10/10/2021,Brixton,Road,45.36,21.7728
10/10/2021,Peckham,Gravel,1801.632,-337.806
11/10/2021,Wimbledon,Gravel,31.95,2.2365
11/10/2021,Peckham,Gravel,22.368,2.5164
11/10/2021,Tottenham,Gravel,957.5775,-383.031
12/10/2021,Wimbledon,Gravel,17.9,3.401
12/10/2021,Chelsea,Mountain,19.9,6.567
12/10/2021,Westminster,Gravel,12.56,5.652
12/10/2021,Shoreditch,Mountain,1525.488,159.3684
12/10/2021,Brixton,Mountain,51.84,24.8832
12/10/2021,Richmond,Gravel,399.68,106.5564
12/10/2021,Richmond,Mountain,71.76,20.0928
12/10/2021,Peckham,Gravel,81.96,0
12/10/2021,Tottenham,Gravel,209.67,-13.978
13/10/2021,Notting Hill,Gravel,287.94,77.7438
13/10/2021,Richmond,Gravel,83.72,23.4416
15/10/2021,Wimbledon,Gravel,263.88,42.8805
15/10/2021,Wimbledon,Mountain,339.96,67.992
15/10/2021,Westminster,Mountain,3.96,-6.93
15/10/2021,Notting Hill,Gravel,2453.43,-350.49
15/10/2021,Soho,Mountain,4.464,1.674
15/10/2021,Fulham,Gravel,148.516,-89.0772
15/10/2021,Brixton,Gravel,5.344,1.8704
16/10/2021,Richmond,Road,824.97,214.4922
17/10/2021,Peckham,Gravel,77.88,3.894
18/10/2021,Wimbledon,Mountain,27.696,3.462
18/10/2021,Dulwich,Mountain,73.164,-186.5682
18/10/2021,Fulham,Gravel,10.11,3.2352
18/10/2021,Brixton,Gravel,17.94,8.7906
18/10/2021,Richmond,Gravel,249.584,15.599
19/10/2021,Wimbledon,Mountain,270,97.2
19/10/2021,Dulwich,Mountain,1640.7,459.396
19/10/2021,Westminster,Gravel,1.72,-2.838
19/10/2021,Westminster,Road,38.28,17.6088
19/10/2021,Brixton,Gravel,34.44,17.22
19/10/2021,Richmond,Road,149.95,44.985
19/10/2021,Richmond,Mountain,2.21,0.6
20/10/2021,Wimbledon,Road,239.97,86.3892
20/10/2021,Fulham,Gravel,74.76,23.9232
20/10/2021,Fulham,Road,16.02,6.0876
20/10/2021,Brixton,Gravel,24.56,11.5432
20/10/2021,Tottenham,Gravel,364.776,27.3582
22/10/2021,Westminster,Gravel,5.176,-7.764
22/10/2021,Peckham,Gravel,9.952,0.9952
23/10/2021,Wimbledon,Gravel,148.32,63.7776
23/10/2021,Chelsea,Gravel,10.688,2.2712
23/10/2021,Westminster,Gravel,6.08,-10.336
23/10/2021,Westminster,Road,3.592,1.1225
23/10/2021,Notting Hill,Gravel,1275.104,86.003
23/10/2021,Covent Garden,Gravel,479.976,161.9919
23/10/2021,Soho,Gravel,11.8,5.664
23/10/2021,Brixton,Gravel,108.584,38.8636
23/10/2021,Richmond,Gravel,218.152,2.7863
24/10/2021,Westminster,Mountain,3.592,-6.286
24/10/2021,Notting Hill,Mountain,454.272,-73.8192
24/10/2021,Brixton,Road,25.92,9.072
24/10/2021,Tottenham,Road,347.361,-69.4722
25/10/2021,Chelsea,Gravel,139.81,40.1295
25/10/2021,Notting Hill,Road,873.436,46.5692
25/10/2021,Richmond,Road,158.99,41.3374
25/10/2021,Tottenham,Gravel,253.176,-31.647
26/10/2021,Dulwich,Road,203.88,20.388
26/10/2021,Westminster,Road,14.301,-10.4874
26/10/2021,Whitechapel,Road,152.304,50.2764
26/10/2021,Brixton,Road,131.904,47.8152
26/10/2021,Richmond,Road,174.304,-5.3644
26/10/2021,Peckham,Road,718.64,-161.694
28/10/2021,Soho,Gravel,10.67,4.9082
28/10/2021,Fulham,Gravel,57.21,22.0709
28/10/2021,Peckham,Gravel,36.63,9.8901
29/10/2021,Soho,Road,210.84,103.3116
29/10/2021,Brixton,Road,33.4,16.032
30/10/2021,Dulwich,Gravel,182.91,53.0439
30/10/2021,Covent Garden,Road,439.992,164.997
30/10/2021,Fulham,Road,15.488,3.6784
30/10/2021,Stratford,Road,1095.794,223.3126
30/10/2021,Richmond,Road,87.96,30.786
30/10/2021,Richmond,Mountain,299.9,74.975
31/10/2021,Chelsea,Gravel,7.82,1.9828
31/10/2021,Westminster,Gravel,398.352,124.485
31/10/2021,Westminster,Road,39.528,12.5957
31/10/2021,Shoreditch,Gravel,425.833,20.0392
31/10/2021,Notting Hill,Gravel,323.136,20.196
31/10/2021,Soho,Gravel,79.96,35.982
31/10/2021,Soho,Road,29.03,13.7916
31/10/2021,Mayfair,Gravel,17.45,8.027
31/10/2021,Whitechapel,Road,427.42,196.6132
31/10/2021,Brixton,Gravel,19.98,9.3906
31/10/2021,Richmond,Gravel,1295.84,145.782
31/10/2021,Peckham,Gravel,46.84,12.6468
31/10/2021,Croydon,Gravel,29.7,8.019
31/10/2021,Croydon,Mountain,70.12,21.036
01/11/2021,Wimbledon,Gravel,1399.93,601.9699
01/11/2021,Wimbledon,Mountain,35.36,-3.094
01/11/2021,Chelsea,Gravel,7.88,1.773
01/11/2021,Notting Hill,Gravel,532.728,35.5152
01/11/2021,Mayfair,Mountain,3.168,-0.7128
01/11/2021,Fulham,Gravel,259.7,106.477
01/11/2021,Brixton,Gravel,13.52,6.2192
01/11/2021,Richmond,Gravel,546.91,127.2785
01/11/2021,Richmond,Road,4.95,1.3365
01/11/2021,Tottenham,Gravel,301.96,45.294
02/11/2021,Wimbledon,Gravel,447.93,49.2723
02/11/2021,Dulwich,Gravel,197.72,55.3616
02/11/2021,Westminster,Gravel,129.44,45.304
02/11/2021,Westminster,Road,29.372,-46.9952
02/11/2021,Shoreditch,Gravel,512.499,-30.147
02/11/2021,Notting Hill,Gravel,109.764,8.5372
02/11/2021,Notting Hill,Mountain,2621.322,553.3902
02/11/2021,Fulham,Gravel,96.96,33.936
02/11/2021,Richmond,Road,344.704,38.7792
02/11/2021,Tottenham,Gravel,1038.84,51.942
03/11/2021,Wimbledon,Mountain,89.97,37.7874
03/11/2021,Notting Hill,Road,1448.82,209.274
03/11/2021,Soho,Road,6.608,2.1476
03/11/2021,Fulham,Mountain,42.6,16.614
03/11/2021,Richmond,Mountain,1212.848,106.1242
05/11/2021,Dulwich,Gravel,387.136,24.196
05/11/2021,Westminster,Gravel,105.57,30.1188
05/11/2021,Westminster,Road,25.344,8.8704
05/11/2021,Notting Hill,Road,207,25.875
05/11/2021,Whitechapel,Gravel,19.824,6.4428
05/11/2021,Peckham,Gravel,62.8,15.7
05/11/2021,Croydon,Gravel,27.2,2.04
06/11/2021,Westminster,Gravel,4.401,-3.5208
06/11/2021,Soho,Gravel,7.08,2.478
07/11/2021,Chelsea,Gravel,23.64,5.319
07/11/2021,Westminster,Gravel,32.06,-51.296
07/11/2021,Westminster,Road,1361.631,-1044.4553
07/11/2021,Notting Hill,Gravel,715.2,178.8
07/11/2021,Notting Hill,Road,190.72,11.92
07/11/2021,Soho,Road,24.4,7.93
07/11/2021,Mayfair,Road,26.18,0.5236
07/11/2021,Fulham,Gravel,64.96,-84.448
07/11/2021,Stratford,Gravel,287.91,33.5895
07/11/2021,Brixton,Gravel,76.64,26.824
07/11/2021,Brixton,Road,7.3,3.431
07/11/2021,Peckham,Gravel,262.432,-45.8246
08/11/2021,Wimbledon,Gravel,119.9,43.164
08/11/2021,Wimbledon,Mountain,371.97,66.9546
08/11/2021,Dulwich,Gravel,44.43,18.6606
08/11/2021,Chelsea,Gravel,305.41,90.1115
08/11/2021,Westminster,Gravel,154.428,29.0064
08/11/2021,Westminster,Road,39.879,-29.2446
08/11/2021,Shoreditch,Road,4404.9,1013.127
08/11/2021,Notting Hill,Road,577.764,115.5528
08/11/2021,Mayfair,Gravel,5.04,0.2016
08/11/2021,Mayfair,Road,31.504,11.814
08/11/2021,Mayfair,Mountain,5,2.4
08/11/2021,Fulham,Gravel,253.23,63.0465
08/11/2021,Fulham,Road,16.532,6.1416
08/11/2021,Whitechapel,Road,5.04,1.638
08/11/2021,Stratford,Road,4643.8,2229.024
08/11/2021,Brixton,Gravel,110.88,49.896
08/11/2021,Richmond,Gravel,490.16,135.3604
08/11/2021,Richmond,Road,549.98,142.9948
08/11/2021,Peckham,Road,67.15,16.7875
09/11/2021,Wimbledon,Gravel,913.93,60.0084
09/11/2021,Westminster,Gravel,17.22,7.9212
09/11/2021,Westminster,Mountain,10.74,5.1552
09/11/2021,Soho,Gravel,38.46,18.0762
09/11/2021,Mayfair,Mountain,2.48,1.1656
09/11/2021,Stratford,Mountain,2321.9,1114.512
09/11/2021,Brixton,Gravel,28.692,12.6117
09/11/2021,Peckham,Gravel,244.55,4.891
09/11/2021,Peckham,Mountain,17.94,3.0498
09/11/2021,Tottenham,Gravel,1024.38,215.1198
10/11/2021,Wimbledon,Gravel,79.9,35.156
10/11/2021,Dulwich,Mountain,715.64,178.91
10/11/2021,Westminster,Mountain,74.76,34.3896
10/11/2021,Covent Garden,Mountain,549.99,274.995
10/11/2021,Fulham,Mountain,29.22,12.8568
10/11/2021,Peckham,Gravel,577.584,43.3188
10/11/2021,Peckham,Road,714.3,207.147
10/11/2021,Peckham,Mountain,795.51,143.1918
11/11/2021,Dulwich,Road,123.858,46.7908
11/11/2021,Peckham,Road,418.32,117.1296
12/11/2021,Chelsea,Road,11.76,1.323
12/11/2021,Westminster,Road,9.9,-7.7454
12/11/2021,Notting Hill,Road,670.056,-55.5987
12/11/2021,Soho,Gravel,15.56,7.3132
12/11/2021,Soho,Road,223.888,69.965
12/11/2021,Brixton,Road,31.252,12.7026
12/11/2021,Richmond,Road,100.792,10.0792
12/11/2021,Peckham,Road,64.784,-14.5764
13/11/2021,Wimbledon,Gravel,350.856,-28.2753
13/11/2021,Westminster,Gravel,167.858,-123.2822
13/11/2021,Shoreditch,Gravel,1597.3012,-1.2605
13/11/2021,Fulham,Gravel,119.856,-11.2743
13/11/2021,Fulham,Mountain,63.98,21.7532
13/11/2021,Brixton,Gravel,347.386,148.5221
13/11/2021,Richmond,Gravel,518.92,150.9351
13/11/2021,Richmond,Mountain,339.96,42.495
13/11/2021,Peckham,Gravel,84.96,6.372
14/11/2021,Wimbledon,Road,348.644,60.7688
14/11/2021,Wimbledon,Mountain,47.984,-1.1996
14/11/2021,Dulwich,Road,826.11,322.1829
14/11/2021,Westminster,Gravel,19.96,9.3812
14/11/2021,Notting Hill,Gravel,1114.192,119.5878
14/11/2021,Soho,Road,33.96,16.98
14/11/2021,Mayfair,Road,8.72,2.289
14/11/2021,Fulham,Gravel,76.14,26.649
14/11/2021,Brixton,Road,37,16.65
15/11/2021,Chelsea,Road,119.04,35.712
15/11/2021,Westminster,Road,213.228,-122.0964
15/11/2021,Fulham,Mountain,39.96,14.3856
15/11/2021,Peckham,Road,321.222,36.2175
15/11/2021,Croydon,Road,8.72,-1.744
16/11/2021,Wimbledon,Mountain,999.96,229.9908
16/11/2021,Dulwich,Mountain,523.25,141.2775
16/11/2021,Fulham,Road,34.504,-15.5268
16/11/2021,Fulham,Mountain,185.58,76.0878
16/11/2021,Whitechapel,Road,18.9,8.694
16/11/2021,Brixton,Mountain,179.82,84.5154
16/11/2021,Richmond,Road,544.752,49.8555
16/11/2021,Peckham,Road,21.488,1.6116
16/11/2021,Tottenham,Road,696.42,160.1766
16/11/2021,Tottenham,Mountain,867.66,147.5022
17/11/2021,Notting Hill,Gravel,1549.468,386.7506
17/11/2021,Fulham,Gravel,117.56,44.5176
17/11/2021,Brixton,Gravel,138.72,65.5224
17/11/2021,Richmond,Gravel,415.968,51.996
17/11/2021,Peckham,Gravel,1623.35,65.9151
17/11/2021,Croydon,Gravel,40.92,3.069
19/11/2021,Dulwich,Road,31.08,8.3916
19/11/2021,Westminster,Gravel,5.984,2.244
19/11/2021,Fulham,Mountain,141.96,22.7136
19/11/2021,Richmond,Gravel,861.76,249.9104
20/11/2021,Wimbledon,Mountain,13.98,6.0114
20/11/2021,Chelsea,Road,71.97,19.6623
20/11/2021,Chelsea,Mountain,138.5,36.01
20/11/2021,Westminster,Gravel,84.618,-66.8844
20/11/2021,Westminster,Road,89.696,33.636
20/11/2021,Westminster,Mountain,24.192,7.56
20/11/2021,Shoreditch,Gravel,436.116,-284.0928
20/11/2021,Shoreditch,Road,186.048,9.3024
20/11/2021,Notting Hill,Gravel,572.16,35.76
20/11/2021,Notting Hill,Mountain,344.372,-93.4724
20/11/2021,Fulham,Gravel,95.864,17.5836
20/11/2021,Fulham,Mountain,22.14,6.4206
20/11/2021,Whitechapel,Road,50.12,23.5564
20/11/2021,Stratford,Road,479.988,55.9986
20/11/2021,Brixton,Gravel,19.65,9.039
20/11/2021,Richmond,Gravel,72.744,-15.4581
20/11/2021,Peckham,Gravel,158.992,-25.233
21/11/2021,Wimbledon,Gravel,393.54,165.2868
21/11/2021,Wimbledon,Road,23.344,-1.459
21/11/2021,Dulwich,Gravel,19.75,5.135
21/11/2021,Dulwich,Road,350.22,-39.1242
21/11/2021,Chelsea,Gravel,10.92,4.914
21/11/2021,Chelsea,Road,5.344,0.7348
21/11/2021,Westminster,Gravel,66.048,23.1168
21/11/2021,Westminster,Road,9.676,-15.711
21/11/2021,Shoreditch,Gravel,141.96,41.1684
21/11/2021,Shoreditch,Road,246.1328,-76.0116
21/11/2021,Notting Hill,Gravel,396.802,-11.3372
21/11/2021,Covent Garden,Road,439.992,164.997
21/11/2021,Fulham,Gravel,18.176,4.7712
21/11/2021,Whitechapel,Road,28.216,9.3164
21/11/2021,Stratford,Gravel,83.9,22.653
21/11/2021,Richmond,Gravel,110.97,-24.0435
21/11/2021,Croydon,Gravel,15.88,-3.7715
21/11/2021,Tottenham,Gravel,1252.704,-480.2032
22/11/2021,Wimbledon,Mountain,27.168,-1.3584
22/11/2021,Dulwich,Mountain,68.81,-123.858
22/11/2021,Chelsea,Mountain,17.12,4.9648
22/11/2021,Westminster,Gravel,14.556,-11.3502
22/11/2021,Westminster,Mountain,2.544,-3.816
22/11/2021,Mayfair,Gravel,55.104,18.5976
22/11/2021,Stratford,Gravel,32.985,-1.9791
22/11/2021,Brixton,Gravel,95.68,44.493
22/11/2021,Brixton,Mountain,59.94,28.1718
22/11/2021,Peckham,Gravel,33.63,10.089
22/11/2021,Tottenham,Mountain,206.962,-32.5226
23/11/2021,Dulwich,Gravel,2625.12,735.0336
23/11/2021,Chelsea,Gravel,31.06,10.1266
23/11/2021,Westminster,Road,23.912,-40.6504
23/11/2021,Soho,Gravel,16.56,7.7832
23/11/2021,Brixton,Gravel,82.98,39.3894
23/11/2021,Brixton,Road,335.52,117.432
23/11/2021,Richmond,Gravel,307.98,89.3142
23/11/2021,Peckham,Road,27.056,2.3674
24/11/2021,Wimbledon,Gravel,13.98,6.1512
24/11/2021,Chelsea,Gravel,14.7,6.615
24/11/2021,Westminster,Gravel,120.384,40.0536
24/11/2021,Fulham,Gravel,79.76,22.3328
24/11/2021,Brixton,Gravel,535.08,259.0602
24/11/2021,Peckham,Gravel,454.86,54.5832
25/11/2021,Chelsea,Gravel,13.12,1.476
26/11/2021,Westminster,Road,75.77,37.4431
26/11/2021,Covent Garden,Road,599.99,233.9961
26/11/2021,Fulham,Road,692.472,190.4298
26/11/2021,Brixton,Road,10.95,5.1465
26/11/2021,Peckham,Road,104.9,25.176
27/11/2021,Wimbledon,Gravel,83.976,-1.0497
27/11/2021,Wimbledon,Road,104.97,7.3479
27/11/2021,Wimbledon,Mountain,367.95,111.0669
27/11/2021,Chelsea,Gravel,29.79,12.5118
27/11/2021,Westminster,Mountain,6.24,3.0576
27/11/2021,Shoreditch,Mountain,170.98,32.4862
27/11/2021,Notting Hill,Gravel,283.92,17.745
27/11/2021,Fulham,Mountain,38.97,4.6764
27/11/2021,Brixton,Mountain,368.74,170.6106
27/11/2021,Richmond,Road,83.97,23.5116
27/11/2021,Richmond,Mountain,748.752,-162.2296
27/11/2021,Tottenham,Gravel,375.4575,-157.0095
27/11/2021,Tottenham,Mountain,446.068,0
28/11/2021,Dulwich,Gravel,45.28,15.3952
28/11/2021,Chelsea,Mountain,8.28,3.4776
28/11/2021,Soho,Road,62.24,29.2528
28/11/2021,Mayfair,Gravel,3.008,0.564
28/11/2021,Fulham,Gravel,545.67,-108.055
28/11/2021,Fulham,Road,80.292,19.4532
28/11/2021,Brixton,Gravel,335.52,117.432
28/11/2021,Richmond,Road,647.904,56.6916
28/11/2021,Peckham,Road,136.288,-15.5184
29/11/2021,Wimbledon,Gravel,21.48,-0.2685
29/11/2021,Dulwich,Road,555.21,178.901
29/11/2021,Chelsea,Road,161.82,46.9278
29/11/2021,Chelsea,Mountain,56.3,15.764
29/11/2021,Westminster,Gravel,8.784,-13.6152
29/11/2021,Westminster,Mountain,4.304,1.5602
29/11/2021,Notting Hill,Road,1408.87,209.3285
29/11/2021,Brixton,Road,19.92,9.3624
29/11/2021,Peckham,Road,523.48,130.87
30/11/2021,Dulwich,Gravel,98.352,9.8352
30/11/2021,Westminster,Gravel,159.039,-126.6264
30/11/2021,Westminster,Mountain,3.882,-5.823
30/11/2021,Shoreditch,Gravel,681.408,42.588
30/11/2021,Soho,Mountain,89.36,40.5616
30/11/2021,Mayfair,Gravel,10.584,-2.3814
30/11/2021,Fulham,Gravel,416.704,54.3264
30/11/2021,Fulham,Road,17.088,1.068
30/11/2021,Brixton,Gravel,49.58,23.3252
30/11/2021,Richmond,Gravel,272.4,35.7865
01/12/2021,Chelsea,Mountain,17.54,6.5792
01/12/2021,Westminster,Gravel,55.424,19.3984
01/12/2021,Westminster,Road,63.96,30.7008
01/12/2021,Notting Hill,Mountain,4680.592,392.9122
01/12/2021,Fulham,Gravel,6.688,-4.0128
01/12/2021,Brixton,Mountain,184.58,86.129
01/12/2021,Peckham,Road,61.68,16.6536
01/12/2021,Peckham,Mountain,146.73,2.9346
